frame.number,eth.src,eth.dst,frame.len,rel_time,primary
13571,247033387452035.00,105927195770177.00,1514,0.000259,0
13572,247033387452035.00,105927195770177.00,66,0.000001,0
13573,247033387452035.00,105927195770177.00,390,0.000001,0
13574,105927195770177.00,211811468.00,54,0.000156,0
13575,105927195770177.00,211811468.00,54,0.000096,0
13576,105927195770177.00,211811468.00,571,0.002658,0
13577,247033387452035.00,105927195770177.00,1514,0.007465,0
13578,105927195770177.00,211811468.00,54,0.000097,0
13579,247033387452035.00,105927195770177.00,1450,0.0002,0
13580,247033387452035.00,105927195770177.00,92,0.000001,0
13581,105927195770177.00,211811468.00,54,0.000053,0
13582,105927195770177.00,211811468.00,163,0.000842,0
13583,247033387452035.00,105927195770177.00,54,0.007774,0
13584,105927195770177.00,211811468.00,153,0.000457,0
13585,247033387452035.00,105927195770177.00,1514,0.003108,0
13586,105927195770177.00,211811468.00,54,0.000096,0
13587,247033387452035.00,105927195770177.00,1514,0.000238,0
13588,247033387452035.00,105927195770177.00,157,0.000002,0
13589,247033387452035.00,105927195770177.00,92,0,0
13590,105927195770177.00,211811468.00,54,0.000078,0
13591,247033387452035.00,105927195770177.00,1514,0.000494,0
13592,247033387452035.00,105927195770177.00,1514,0.000003,0
13593,247033387452035.00,105927195770177.00,423,0.000001,0
13594,247033387452035.00,105927195770177.00,92,0.000001,0
13595,105927195770177.00,211811468.00,54,0.000079,0
13596,247033387452035.00,105927195770177.00,54,0.002745,0
13597,247033387452035.00,105927195770177.00,1484,0.001494,0
13598,247033387452035.00,105927195770177.00,1283,0.000208,0
13599,105927195770177.00,211811468.00,54,0.000069,0
13600,247033387452035.00,105927195770177.00,1514,0.000819,0
13601,105927195770177.00,211811468.00,54,0.000068,0
13602,247033387452035.00,105927195770177.00,1514,0.000169,0
13603,105927195770177.00,211811468.00,54,0.000064,0
13604,247033387452035.00,105927195770177.00,1514,0.000377,0
13605,247033387452035.00,105927195770177.00,1514,0.000001,0
13606,247033387452035.00,105927195770177.00,1514,0.000001,0
13607,105927195770177.00,211811468.00,54,0.000073,0
13608,247033387452035.00,105927195770177.00,1514,0.000522,0
13609,247033387452035.00,105927195770177.00,1514,0.000002,0
13610,247033387452035.00,105927195770177.00,1514,0.000001,0
13611,105927195770177.00,211811468.00,54,0.00008,0
13612,247033387452035.00,105927195770177.00,1514,0.000301,0
13613,247033387452035.00,105927195770177.00,1514,0,0
13614,247033387452035.00,105927195770177.00,1514,0.000002,0
13615,247033387452035.00,105927195770177.00,1214,0.000001,0
13616,105927195770177.00,211811468.00,54,0.000068,0
13617,105927195770177.00,211811468.00,312,0.006776,0
13618,247033387452035.00,105927195770177.00,1514,0.004826,0
13619,247033387452035.00,105927195770177.00,1514,0.000398,0
13620,247033387452035.00,105927195770177.00,1514,0.000002,0
13621,105927195770177.00,211811468.00,54,0.000077,0
13622,247033387452035.00,105927195770177.00,1514,0.000272,0
13623,247033387452035.00,105927195770177.00,1514,0.000002,0
13624,105927195770177.00,211811468.00,54,0.000073,0
13625,247033387452035.00,105927195770177.00,1514,0.00029,0
13626,247033387452035.00,105927195770177.00,1514,0.000001,0
13627,247033387452035.00,105927195770177.00,1514,0.000001,0
13628,105927195770177.00,211811468.00,54,0.000066,0
13629,247033387452035.00,105927195770177.00,1514,0.000623,0
13630,247033387452035.00,105927195770177.00,1514,0.000002,0
13631,247033387452035.00,105927195770177.00,1514,0.000001,0
13632,105927195770177.00,211811468.00,54,0.000089,0
13633,247033387452035.00,105927195770177.00,1514,0.000295,0
13634,247033387452035.00,105927195770177.00,1514,0.000002,0
13635,247033387452035.00,105927195770177.00,1514,0,0
13636,247033387452035.00,105927195770177.00,1514,0.000001,0
13637,105927195770177.00,211811468.00,54,0.000062,0
13638,247033387452035.00,105927195770177.00,1514,0.000359,0
13639,247033387452035.00,105927195770177.00,1514,0.000001,0
13640,247033387452035.00,105927195770177.00,1514,0.000001,0
13641,105927195770177.00,211811468.00,54,0.000081,0
13642,247033387452035.00,105927195770177.00,1514,0.000494,0
13643,247033387452035.00,105927195770177.00,1514,0.000001,0
13644,105927195770177.00,211811468.00,54,0.000069,0
13645,105927195770177.00,211811468.00,147,0.00014,0
13646,247033387452035.00,105927195770177.00,1514,0.000415,0
13647,247033387452035.00,105927195770177.00,1514,0.000003,0
13648,247033387452035.00,105927195770177.00,1514,0.000001,0
13649,247033387452035.00,105927195770177.00,1514,0.000001,0
13650,105927195770177.00,211811468.00,54,0.00008,0
13651,247033387452035.00,105927195770177.00,1514,0.000508,0
13652,247033387452035.00,105927195770177.00,1514,0.000002,0
13653,247033387452035.00,105927195770177.00,1514,0.000001,0
13654,105927195770177.00,211811468.00,54,0.000055,0
13655,247033387452035.00,105927195770177.00,1514,0.000258,0
13656,247033387452035.00,105927195770177.00,1514,0.000002,0
13657,247033387452035.00,105927195770177.00,1514,0.000001,0
13658,105927195770177.00,211811468.00,54,0.000056,0
13659,247033387452035.00,105927195770177.00,1514,0.000384,0
13660,247033387452035.00,105927195770177.00,1514,0.000002,0
13661,247033387452035.00,105927195770177.00,1514,0,0
13662,105927195770177.00,211811468.00,54,0.00006,0
13663,105927195770177.00,211811468.00,162,0.000385,0
13664,247033387452035.00,105927195770177.00,1514,0.000119,0
13665,247033387452035.00,105927195770177.00,1514,0.000002,0
13666,105927195770177.00,211811468.00,54,0.000065,0
13667,247033387452035.00,105927195770177.00,1514,0.000558,0
13668,247033387452035.00,105927195770177.00,1514,0.000001,0
13669,247033387452035.00,105927195770177.00,1514,0.000001,0
13670,247033387452035.00,105927195770177.00,1514,0.000003,0
13671,105927195770177.00,211811468.00,54,0.000069,0
13672,247033387452035.00,105927195770177.00,1514,0.000429,0
13673,247033387452035.00,105927195770177.00,1514,0.000001,0
13674,105927195770177.00,211811468.00,54,0.000053,0
13675,247033387452035.00,105927195770177.00,1514,0.000474,0
13676,247033387452035.00,105927195770177.00,1514,0.000001,0
13677,247033387452035.00,105927195770177.00,1514,0.000001,0
13678,247033387452035.00,105927195770177.00,1514,0.000003,0
13679,105927195770177.00,211811468.00,54,0.000068,0
13680,105927195770177.00,211811468.00,192,0.000061,0
13681,247033387452035.00,105927195770177.00,1514,0.000447,0
13682,247033387452035.00,105927195770177.00,1514,0.000001,0
13683,247033387452035.00,105927195770177.00,1514,0.000002,0
13684,105927195770177.00,211811468.00,54,0.000065,0
13685,247033387452035.00,105927195770177.00,1514,0.000243,0
13686,247033387452035.00,105927195770177.00,1514,0,0
13687,105927195770177.00,211811468.00,54,0.000053,0
13688,247033387452035.00,105927195770177.00,1514,0.000595,0
13689,247033387452035.00,105927195770177.00,1514,0.000003,0
13690,247033387452035.00,105927195770177.00,1514,0,0
13691,105927195770177.00,211811468.00,54,0.000077,0
13692,247033387452035.00,105927195770177.00,1514,0.000438,0
13693,247033387452035.00,105927195770177.00,1514,0.000001,0
13694,247033387452035.00,105927195770177.00,1514,0.000001,0
13695,105927195770177.00,211811468.00,54,0.000064,0
13696,247033387452035.00,105927195770177.00,1514,0.00096,0
13697,247033387452035.00,105927195770177.00,1514,0.000002,0
13698,247033387452035.00,105927195770177.00,1514,0.000001,0
13699,247033387452035.00,105927195770177.00,1514,0.000003,0
13700,105927195770177.00,211811468.00,54,0.000088,0
13701,105927195770177.00,211811468.00,779,0.00017,0
13702,247033387452035.00,105927195770177.00,1514,0.000154,0
13703,247033387452035.00,105927195770177.00,1514,0.000002,0
13704,247033387452035.00,105927195770177.00,1514,0.000001,0
13705,247033387452035.00,105927195770177.00,1514,0.000001,0
13706,247033387452035.00,105927195770177.00,1514,0.000001,0
13707,105927195770177.00,211811468.00,54,0.000077,0
13708,247033387452035.00,105927195770177.00,1514,0.000553,0
13709,247033387452035.00,105927195770177.00,1514,0.000002,0
13710,247033387452035.00,105927195770177.00,1514,0,0
13711,105927195770177.00,211811468.00,54,0.000072,0
13712,247033387452035.00,105927195770177.00,1514,0.00026,0
13713,247033387452035.00,105927195770177.00,1514,0.000001,0
13714,247033387452035.00,105927195770177.00,1514,0,0
13715,105927195770177.00,211811468.00,54,0.000064,0
13716,247033387452035.00,105927195770177.00,1514,0.000373,0
13717,247033387452035.00,105927195770177.00,1514,0.000002,0
13718,247033387452035.00,105927195770177.00,1514,0.000001,0
13719,105927195770177.00,211811468.00,54,0.000064,0
13720,247033387452035.00,105927195770177.00,1514,0.000289,0
13721,247033387452035.00,105927195770177.00,1514,0.000001,0
13722,105927195770177.00,211811468.00,54,0.00005,0
13723,247033387452035.00,105927195770177.00,1270,0.000373,0
13724,105927195770177.00,211811468.00,54,0.000057,0
13725,105927195770177.00,211811468.00,162,0.000167,0
13726,247033387452035.00,105927195770177.00,375,0.006041,0
13727,247033387452035.00,105927195770177.00,123,0.000221,0
13728,105927195770177.00,211811468.00,54,0.000062,0
13729,105927195770177.00,211811468.00,530,0.001717,0
13730,105927195770177.00,211811468.00,92,0.001874,0
13731,247033387452035.00,105927195770177.00,92,0.004038,0
13732,247033387452035.00,105927195770177.00,54,0.008367,0
13733,247033387452035.00,105927195770177.00,285,0.003979,0
13734,105927195770177.00,211811468.00,54,0.00007,0
13735,247033387452035.00,105927195770177.00,383,0.000219,0
13736,247033387452035.00,105927195770177.00,145,0.000183,0
13737,247033387452035.00,105927195770177.00,100,0.000002,0
13738,105927195770177.00,211811468.00,54,0.000051,0
13739,105927195770177.00,211811468.00,100,0.002793,0
13740,247033387452035.00,105927195770177.00,1514,0.012053,0
13741,247033387452035.00,105927195770177.00,1514,0.000319,0
13742,247033387452035.00,105927195770177.00,531,0.000002,0
13743,247033387452035.00,105927195770177.00,92,0,0
13744,105927195770177.00,211811468.00,54,0.000064,0
13745,105927195770177.00,211811468.00,565,0.000838,0
13746,247033387452035.00,105927195770177.00,1514,0.000755,0
13747,105927195770177.00,211811468.00,54,0.000062,0
13748,247033387452035.00,105927195770177.00,1514,0.000375,0
13749,247033387452035.00,105927195770177.00,1514,0,0
13750,247033387452035.00,105927195770177.00,508,0.000003,0
13751,247033387452035.00,105927195770177.00,92,0.000001,0
13752,105927195770177.00,211811468.00,54,0.000064,0
13753,247033387452035.00,105927195770177.00,1514,0.000535,0
13754,247033387452035.00,105927195770177.00,1514,0.000001,0
13755,247033387452035.00,105927195770177.00,1215,0.000001,0
13756,247033387452035.00,105927195770177.00,92,0.000001,0
13757,105927195770177.00,211811468.00,54,0.000089,0
13758,247033387452035.00,105927195770177.00,1514,0.008164,0
13759,105927195770177.00,211811468.00,54,0.000084,0
13760,247033387452035.00,105927195770177.00,1514,0.000257,0
13761,247033387452035.00,105927195770177.00,1514,0.000001,0
13762,105927195770177.00,211811468.00,54,0.000081,0
13763,105927195770177.00,211811468.00,175,0.000047,0
13764,247033387452035.00,105927195770177.00,1514,0.00048,0
13765,247033387452035.00,105927195770177.00,1514,0.000002,0
13766,247033387452035.00,105927195770177.00,1514,0.000001,0
13767,105927195770177.00,211811468.00,54,0.00007,0
13768,247033387452035.00,105927195770177.00,1514,0.000307,0
13769,247033387452035.00,105927195770177.00,1514,0.000002,0
13770,247033387452035.00,105927195770177.00,54,0,0
13771,247033387452035.00,105927195770177.00,1514,0.000001,0
13772,247033387452035.00,105927195770177.00,1514,0.000001,0
13773,105927195770177.00,211811468.00,54,0.00008,0
13774,247033387452035.00,105927195770177.00,1514,0.00058,0
13775,247033387452035.00,105927195770177.00,1514,0.000001,0
13776,247033387452035.00,105927195770177.00,1514,0.000001,0
13777,105927195770177.00,211811468.00,54,0.000079,0
13778,247033387452035.00,105927195770177.00,1514,0.000237,0
13779,247033387452035.00,105927195770177.00,1514,0.000001,0
13780,105927195770177.00,211811468.00,54,0.000058,0
13781,247033387452035.00,105927195770177.00,1514,0.000264,0
13782,247033387452035.00,105927195770177.00,1514,0.000001,0
13783,247033387452035.00,105927195770177.00,1514,0.000001,0
13784,105927195770177.00,211811468.00,54,0.000063,0
13785,247033387452035.00,105927195770177.00,1514,0.000352,0
13786,247033387452035.00,105927195770177.00,1514,0.000001,0
13787,105927195770177.00,211811468.00,54,0.000062,0
13788,247033387452035.00,105927195770177.00,1514,0.000259,0
13789,247033387452035.00,105927195770177.00,1514,0.000002,0
13790,105927195770177.00,211811468.00,54,0.000055,0
13791,247033387452035.00,105927195770177.00,1514,0.000591,0
13792,247033387452035.00,105927195770177.00,1514,0.000002,0
13793,105927195770177.00,211811468.00,54,0.000064,0
13794,247033387452035.00,105927195770177.00,1514,0.000231,0
13795,247033387452035.00,105927195770177.00,1514,0.000001,0
13796,105927195770177.00,211811468.00,54,0.000049,0
13797,247033387452035.00,105927195770177.00,1514,0.000605,0
13798,247033387452035.00,105927195770177.00,1514,0.000001,0
13799,247033387452035.00,105927195770177.00,1514,0.000001,0
13800,105927195770177.00,211811468.00,54,0.000088,0
13801,247033387452035.00,105927195770177.00,1514,0.000417,0
13802,247033387452035.00,105927195770177.00,1514,0.000002,0
13803,105927195770177.00,211811468.00,54,0.000052,0
13804,247033387452035.00,105927195770177.00,1514,0.000399,0
13805,247033387452035.00,105927195770177.00,1514,0.000002,0
13806,247033387452035.00,105927195770177.00,1514,0,0
13807,247033387452035.00,105927195770177.00,1514,0.000003,0
13808,105927195770177.00,211811468.00,54,0.00007,0
13809,247033387452035.00,105927195770177.00,1514,0.000183,0
13810,105927195770177.00,211811468.00,54,0.000042,0
13811,247033387452035.00,105927195770177.00,1514,0.000332,0
13812,247033387452035.00,105927195770177.00,1514,0.000001,0
13813,105927195770177.00,211811468.00,54,0.000053,0
13814,247033387452035.00,105927195770177.00,1514,0.000559,0
13815,247033387452035.00,105927195770177.00,1514,0.000002,0
13816,105927195770177.00,211811468.00,54,0.000082,0
13817,247033387452035.00,105927195770177.00,1514,0.000512,0
13818,247033387452035.00,105927195770177.00,1514,0.000002,0
13819,247033387452035.00,105927195770177.00,1514,0,0
13820,105927195770177.00,211811468.00,54,0.000083,0
13821,247033387452035.00,105927195770177.00,1514,0.00023,0
13822,247033387452035.00,105927195770177.00,1514,0.000001,0
13823,105927195770177.00,211811468.00,54,0.000054,0
13824,247033387452035.00,105927195770177.00,1514,0.000371,0
13825,247033387452035.00,105927195770177.00,1514,0.000002,0
13826,247033387452035.00,105927195770177.00,1514,0.000001,0
13827,105927195770177.00,211811468.00,54,0.00008,0
13828,247033387452035.00,105927195770177.00,1514,0.000244,0
13829,247033387452035.00,105927195770177.00,1514,0.000002,0
13830,105927195770177.00,211811468.00,54,0.000069,0
13831,247033387452035.00,105927195770177.00,1514,0.000522,0
13832,247033387452035.00,105927195770177.00,1514,0.000001,0
13833,105927195770177.00,211811468.00,54,0.000069,0
13834,105927195770177.00,211811468.00,162,0.000463,0
13835,247033387452035.00,105927195770177.00,1514,0.000052,0
13836,247033387452035.00,105927195770177.00,1514,0.000002,0
13837,247033387452035.00,105927195770177.00,1514,0.000001,0
13838,105927195770177.00,211811468.00,54,0.000066,0
13839,247033387452035.00,105927195770177.00,1514,0.002448,0
13840,247033387452035.00,105927195770177.00,1514,0.000001,0
13841,247033387452035.00,105927195770177.00,1514,0.000001,0
13842,105927195770177.00,211811468.00,54,0.000104,0
13843,105927195770177.00,211811468.00,96,0.000352,0
13844,247033387452035.00,105927195770177.00,1514,0.000456,0
13845,247033387452035.00,105927195770177.00,1514,0.000001,0
13846,247033387452035.00,105927195770177.00,1514,0.000001,0
13847,247033387452035.00,105927195770177.00,1514,0.000001,0
13848,247033387452035.00,105927195770177.00,1514,0,0
13849,247033387452035.00,105927195770177.00,1514,0.000001,0
13850,247033387452035.00,105927195770177.00,1514,0.000002,0
13851,247033387452035.00,105927195770177.00,1514,0,0
13852,247033387452035.00,105927195770177.00,1514,0.000001,0
13853,247033387452035.00,105927195770177.00,1514,0.000001,0
13854,247033387452035.00,105927195770177.00,1514,0.000001,0
13855,247033387452035.00,105927195770177.00,1514,0,0
13856,247033387452035.00,105927195770177.00,1514,0.000002,0
13857,105927195770177.00,211811468.00,54,0.000146,0
13858,247033387452035.00,105927195770177.00,1514,0.000253,0
13859,247033387452035.00,105927195770177.00,1514,0,0
